recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,attributes_patterns,POS_all,cluster,sentiment_scores_noun_pos_vader,sentiment_score_noun_pos_vader,sentiment_scores_all_pos_vader,sentiment_score_all_pos_vader,sentiment_score_review_spacy,sentiment_score_noun_pos_spacy,sentiment_score_all_pos_spacy,consistency_noun_pos_vader,consistency_all_pos_vader,consistency_review_spacy,consistency_noun_pos_spacy,consistency_all_pos_spacy
149253670,english,"party animals has started [url=https://cdn.discordapp.com/attachments/1092066449658482789/1185604089720098836/image.png?ex=659036da&is=657dc1da&hm=5fc6e151544b3a26256f5a5d2275fcc38694699a5563cf25612cc04d1816e312&] restricting the rewards you get while playing [/url], meaning they actively stop you from grinding your level rewards and cookies earned. this feels incredibly arbitrary and absolutely uncalled for, especially since this wasn't restricted previously. people should be allowed to collect rewards they are playing for.

original review included below:

there are a myriad of issues plaguing the game which personally makes it hard to recommend buying it in its current state. i really do enjoy playing, but game bugs are frustrating and spoil the experience. however, i'm glad there is transparency about issue reporting on the [url=https://forum.partyanimals.com/t/bug] official game forums. [/url]

party animals is a fun teambased minigame extravaganza. together with a team of 24, you hop into various minigames with silly and wonky physics to win new costumes, animals and other customization options. across three game modes, you compete against each other on various different maps with fun little gimmicks.
if you've played cs(:s) minigames and mario party before, this game is definitely something fun for you!

although the issues below can be seen as minor, the ones that i've experienced at least a multitude of times are:

[list]
    []physics engine object issues such as the [url=https://storage.googleapis.com/rebos_american_hamburger_stash/iceberg.mp4] iceberg bits in ice breaker [/url] and [strike] [url=https://storage.googleapis.com/rebos_american_hamburger_stash/bomba_bridge.mp4] beatup bridge [/url] [url=https://storage.googleapis.com/rebos_american_hamburger_stash/another_bomba_bridge.mp4] spazzing out [/url] [/strike] resolved)
    []hands / paws targeting issues such as grabbing onto players in range and  [url=https://storage.googleapis.com/rebos_american_hamburger_stash/grabbing_issues_2.mp4] climbing [/url]  [url=https://storage.googleapis.com/rebos_american_hamburger_stash/grabbing_issues.mp4] structures [/url]
    []audio/visual issues such as camera in terrain clipping, [url=https://storage.googleapis.com/rebos_american_hamburger_stash/camerabug.mp4] random camera snapping [/url], game audio dropouts, erroneous sound effects, layer synchronization and mixing
    []game rewards issues such as problems gifting friends items, and tracking, redeeming offplatform game rewards
[/list]

for the average player these issues probably aren't problematic, especially if you're just looking to have fun with friends. if you're looking to unlock as many animals and customization options as possible though, issues like these can be seen as frustrating as they can hinder your efforts.
i hope that game issues will be resolved over time. i will change my review accordingly when improvements are made!",1698762183,1702740938,False,2,0,0.5199999809265136,1,True,False,False,True,,,,76561198058717653,311,27,7704,424,4646,1707092956,"['original review', 'current state', '[ url=https', 'official game', 'various minigames', 'wonky physics', 'new costumes', 'other customization', 'different maps', 'little gimmicks', '[ list', 'issues such', '[ url=https', '//storage.googleapis.com/rebos_american_hamburger_stash/another_bomba_bridge.mp4 ]', 'issues such', '[ url=https', '//storage.googleapis.com/rebos_american_hamburger_stash/grabbing_issues_2.mp4 ]', '//storage.googleapis.com/rebos_american_hamburger_stash/grabbing_issues.mp4 ]', 'audio/visual issues', 'issues such', '[ url=https', '] random', 'erroneous sound', 'layer synchronization', 'issues such', 'offplatform game', '/list ]', 'average player', 'many animals']","['party', 'animals', 'has', 'started', '[', 'url=https', '//cdn.discordapp.com/attachments/1092066449658482789/1185604089720098836/image.png', 'ex=659036da', 'is=657dc1da', 'hm=5fc6e151544b3a26256f5a5d2275fcc38694699a5563cf25612cc04d1816e312', ']', 'restricting', 'rewards', 'get', 'playing', '[', '/url', ']', 'meaning', 'actively', 'stop', 'grinding', 'level', 'rewards', 'cookies', 'earned', 'feels', 'incredibly', 'arbitrary', 'absolutely', 'uncalled', 'especially', 'was', ""n't"", 'restricted', 'previously', 'people', 'be', 'allowed', 'collect', 'rewards', 'are', 'playing', 'original', 'review', 'included', 'are', 'myriad', 'issues', 'plaguing', 'game', 'personally', 'makes', 'hard', 'recommend', 'buying', 'current', 'state', 'i', 'really', 'do', 'enjoy', 'playing', 'game', 'bugs', 'are', 'frustrating', 'spoil', 'experience', 'however', 'i', ""'m"", 'glad', 'is', 'transparency', 'issue', 'reporting', '[', 'url=https', '//forum.partyanimals.com/t/bug', ']', 'official', 'game', 'forums', '[', '/url', ']', 'party', 'animals', 'is', 'fun', 'teambased', 'minigame', 'extravaganza', 'together', 'team', 'hop', 'various', 'minigames', 'silly', 'wonky', 'physics', 'win', 'new', 'costumes', 'animals', 'other', 'customization', 'options', 'game', 'modes', 'compete', 'other', 'various', 'different', 'maps', 'fun', 'little', 'gimmicks', ""'ve"", 'played', 'cs', 's', 'minigames', 'mario', 'party', 'game', 'is', 'definitely', 'something', 'fun', 'issues', 'be', 'seen', 'minor', 'ones', 'i', ""'ve"", 'experienced', 'least', 'multitude', 'times', 'are', '[', 'list', ']', '[', ']', 'physics', 'engine', 'object', 'issues', 'such', '[', 'url=https', '//storage.googleapis.com/rebos_american_hamburger_stash/iceberg.mp4', ']', 'iceberg', 'bits', 'ice', 'breaker', '[', '/url', ']', '[', 'strike', ']', '[', 'url=https', '//storage.googleapis.com/rebos_american_hamburger_stash/bomba_bridge.mp4', ']', 'beatup', 'bridge', '[', '/url', ']', '[', 'url=https', '//storage.googleapis.com/rebos_american_hamburger_stash/another_bomba_bridge.mp4', ']', 'spazzing', '[', '/url', ']', '[', '/strike', ']', 'resolved', 'hands', '/', 'paws', 'targeting', 'issues', 'such', 'grabbing', 'players', 'range', '[', 'url=https', '//storage.googleapis.com/rebos_american_hamburger_stash/grabbing_issues_2.mp4', ']', 'climbing', '[', '/url', ']', '[', 'url=https', '//storage.googleapis.com/rebos_american_hamburger_stash/grabbing_issues.mp4', ']', 'structures', '[', '/url', ']', '[', ']', 'audio/visual', 'issues', 'such', 'camera', 'terrain', 'clipping', '[', 'url=https', '//storage.googleapis.com/rebos_american_hamburger_stash/camerabug.mp4', ']', 'random', 'camera', 'snapping', '[', '/url', ']', 'game', 'audio', 'dropouts', 'erroneous', 'sound', 'effects', 'layer', 'synchronization', 'mixing', '[', ']', 'game', 'rewards', 'issues', 'such', 'problems', 'gifting', 'friends', 'items', 'tracking', 'redeeming', 'offplatform', 'game', 'rewards', '[', '/list', ']', 'average', 'player', 'issues', 'probably', 'are', ""n't"", 'problematic', 'especially', ""'re"", 'just', 'looking', 'have', 'fun', 'friends', ""'re"", 'looking', 'unlock', 'many', 'animals', 'customization', 'options', 'possible', 'issues', 'be', 'seen', 'as', 'frustrating', 'hinder', 'efforts', 'i', 'hope', 'game', 'issues', 'be', 'resolved', 'time', 'i', 'change', 'review', 'accordingly', 'improvements', 'are', 'made']",0,"{'neg': 0.047, 'neu': 0.953, 'pos': 0.0, 'compound': -0.4215}",-0.4215,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.03928467365967366,-0.06058612440191386,-0.038803904428904426,consistent,inconsistent,consistent,consistent,consistent
149242382,english,"really, really fun. if you like being a doggo and feel like fighting the world",1698745972,1698745972,True,1,0,0.0,0,True,False,False,True,,,,76561198111957289,0,2,10743,1643,493,1707031178,[],"['really', 'really', 'fun', 'like', 'being', 'doggo', 'feel', 'fighting', 'world']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0,0.3,inconsistent,inconsistent,consistent,inconsistent,consistent
149230658,english,its fun,1698722065,1698722065,True,1,0,0.0,0,True,False,False,True,,,,76561198198014054,0,6,14277,3216,3827,1707063535,[],['fun'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0,0.3,inconsistent,inconsistent,consistent,inconsistent,consistent
149225789,english,"this game is okay, it's super inconsistent with everything though, you can have matches where people can punch you from one side of the map to the other, allthewhile you do punches which roll off their bodies as if your fists were coated in grease. i've had people kill (grey screen) my character at the start of the match in one punch. i've drop kicked people and made direct contact only to slide off them like i were a pillow. oh and when you knock them out for them to get back up in the blink of an eye but you get knocked out and you're down for what feels like hours.

oh and don't get me started about the danger zones like water on the ice map where people can seemingly swim laps in the water without freezing; to then fully recover, only for me to dip my pinky toe in there and freeze immediately. 

when others are able to freely run in the snow on the cabin map at night which is when you're supposed to freeze, yet i step away from the campfire to be a popsicle immediately.  i honestly think this game is rigged in some bs way. 

if i hadn't been talked into keeping this by friends, i would have definitely refunded.",1698713612,1698713612,False,2,0,0.5061011314392089,0,True,False,False,True,,,,76561198098449876,0,8,6785,300,3419,1707083240,"['super inconsistent', 'grey screen', 'direct contact', 'bs way']","['game', 'is', 'okay', ""'s"", 'super', 'inconsistent', 'everything', 'have', 'matches', 'people', 'punch', 'side', 'map', 'other', 'do', 'punches', 'roll', 'bodies', 'fists', 'were', 'coated', 'grease', 'i', ""'ve"", 'had', 'people', 'kill', 'grey', 'screen', 'character', 'start', 'match', 'punch', 'i', ""'ve"", 'drop', 'kicked', 'people', 'made', 'direct', 'contact', 'only', 'slide', 'i', 'were', 'pillow', 'knock', 'get', 'back', 'blink', 'eye', 'get', 'knocked', ""'re"", 'feels', 'hours', 'oh', 'do', ""n't"", 'get', 'started', 'danger', 'zones', 'water', 'ice', 'map', 'people', 'seemingly', 'swim', 'laps', 'water', 'freezing', 'then', 'fully', 'recover', 'only', 'dip', 'pinky', 'toe', 'freeze', 'immediately', 'others', 'are', 'able', 'freely', 'run', 'snow', 'cabin', 'map', 'night', 'is', ""'re"", 'supposed', 'freeze', 'yet', 'i', 'step', 'away', 'campfire', 'be', 'popsicle', 'immediately', 'i', 'honestly', 'think', 'game', 'is', 'rigged', 'bs', 'way', 'i', 'had', ""n't"", 'been', 'talked', 'keeping', 'friends', 'i', 'have', 'definitely', 'refunded']",0,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.0516}",0.0516,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.08685185185185187,0.12777777777777777,0.10416666666666667,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
149216488,english,best 20 bucks i ever fucking spent better with a crew,1698699970,1698699970,True,0,0,0.0,0,True,False,False,True,,,,76561198797057923,0,2,7364,759,3763,1707114151,[],"['best', 'bucks', 'i', 'ever', 'fucking', 'spent', 'better', 'crew']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.4666666666666666,0.0,0.4666666666666666,inconsistent,inconsistent,consistent,inconsistent,consistent
149167462,english,pretty fun and the transaction aren't too annoying.,1698628641,1698628641,True,0,0,0.0,0,True,False,False,True,,,,76561199119386797,0,1,10215,230,4364,1707112572,[],"['pretty', 'fun', 'transaction', 'are', ""n't"", 'too', 'annoying']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.08333333333333333,0.0,-0.08333333333333333,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
149164285,english,fun party,1698623938,1698623938,True,0,0,0.0,0,True,False,False,True,,,,76561199218027849,0,6,7818,476,2147,1707096332,[],"['fun', 'party']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0,0.3,inconsistent,inconsistent,consistent,inconsistent,consistent
149153848,english,animal fighting,1698611248,1698611248,True,0,0,0.0,0,True,False,False,True,,,,76561199068342633,0,3,5110,568,2779,1707087710,[],"['animal', 'fighting']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
149152721,english,"this game is a game, a game that tickles a certain pickle. i can knock out squads of cats and make a hammerhead shark scream running away whilst i pummel him as a cat with a pair of nunchucks which is a life long dream of mine. buy this game you wont regret it but i cant promise your dog will look at you the same. after all  you  just slaughtered it's whole entire ancestry line in the span of a few weeks. 10/10 yes",1698610088,1700933073,True,0,0,0.0,0,True,False,False,True,,,,76561199525000312,0,2,6231,722,3029,1706996783,"['certain pickle', 'life long', 'long dream', 'entire ancestry', 'few weeks']","['game', 'is', 'game', 'game', 'tickles', 'certain', 'pickle', 'i', 'knock', 'squads', 'cats', 'make', 'hammerhead', 'shark', 'scream', 'running', 'away', 'i', 'pummel', 'cat', 'pair', 'nunchucks', 'is', 'life', 'long', 'dream', 'mine', 'buy', 'game', 'wont', 'regret', 'i', 'cant', 'promise', 'dog', 'look', 'same', 'just', 'slaughtered', ""'s"", 'whole', 'entire', 'ancestry', 'line', 'span', 'few', 'weeks', 'yes']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1435714285714286,-0.01714285714285715,-0.1435714285714286,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
149102937,english,"there's nothing i don't like about this game, it's so addicting!!",1698559355,1698559355,True,1,0,0.0,0,True,False,False,True,,,,76561198796368337,0,1,18372,1125,1039,1707110078,[],"[""'s"", 'nothing', 'i', 'do', ""n't"", 'like', 'game', ""'s"", 'so', 'addicting']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.625,0.0,-0.4,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
149049744,english,"absolute chaos in the best way, love that the game has voice chat.",1698499892,1698499892,True,0,0,0.0,0,True,False,False,True,,,,76561198983604302,0,1,8200,63,4490,1707095108,"['absolute chaos', 'best way']","['absolute', 'chaos', 'best', 'way', 'love', 'game', 'has', 'voice', 'chat']",0,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.32499999999999996,0.6,0.32499999999999996,consistent,inconsistent,consistent,consistent,consistent
148991090,english,this game is so fun to play online and with friends.,1698426366,1698426366,True,0,0,0.0,0,True,False,False,True,,,,76561199478595622,0,6,11910,692,4538,1706987994,[],"['game', 'is', 'so', 'fun', 'play', 'online', 'friends']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.05000000000000002,0.0,-0.05000000000000002,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
148969028,english,"the game is not very good because it gets horrible updates from the developers who have no idea how to make a good game, they managed to make the game worse and worse with every update, ruining every bit of fun the game had. it had very few redeeming qualities to begin with and the developers made so many stupid choices
the people are rude and toxic in game and the game modes are basic and boring. the achievements in the game are either basic and easy or stupidly hard for a tiny reward; other achievements would take ages of boring game play with no way to do it faster, just takes ages and that's it. the achievements in this game suck.
 the characters them self are mediocre and they don't have many skins and the only skins you can get are lame and the good ones are very rare and sometimes lame ones are also rare,so if you got a rare one, you could just get a lame one instead.
 every update is another way for the developers to make the game a little bit worse in the name of ""balance"" but just end up making the game less fun and ruining the whole point. like when they decided to get rid of the fish over and over again, then completely swap it for something else. the whole point of the fish was to give the dead players a way to still do stuff, but they keep trying to take that way from people. they also like a lot of rng. each time you punch someone it does random damage.",1698404883,1705789742,False,1,0,0.5034558176994323,0,True,False,False,True,,,,76561199003527991,0,7,8137,0,8137,1705789079,"['horrible updates', 'good game', 'stupid choices', 'tiny reward', 'other achievements', 'boring game', 'many skins', 'good ones', 'lame ones', 'little bit', 'whole point', 'whole point', 'dead players', 'random damage']","['game', 'is', 'not', 'very', 'good', 'gets', 'horrible', 'updates', 'developers', 'have', 'idea', 'make', 'good', 'game', 'managed', 'make', 'game', 'worse', 'worse', 'update', 'ruining', 'bit', 'fun', 'game', 'had', 'had', 'very', 'few', 'redeeming', 'qualities', 'begin', 'developers', 'made', 'so', 'many', 'stupid', 'choices', 'people', 'are', 'rude', 'toxic', 'game', 'game', 'modes', 'are', 'basic', 'boring', 'achievements', 'game', 'are', 'basic', 'easy', 'stupidly', 'hard', 'tiny', 'reward', 'other', 'achievements', 'take', 'ages', 'boring', 'game', 'play', 'way', 'do', 'faster', 'just', 'takes', 'ages', ""'s"", 'achievements', 'game', 'suck', 'characters', 'are', 'mediocre', 'do', ""n't"", 'have', 'many', 'skins', 'only', 'skins', 'get', 'are', 'lame', 'good', 'ones', 'are', 'very', 'rare', 'sometimes', 'lame', 'ones', 'are', 'also', 'rare', 'so', 'got', 'rare', 'just', 'get', 'lame', 'instead', 'update', 'is', 'way', 'developers', 'make', 'game', 'little', 'bit', 'worse', 'name', 'balance', 'just', 'end', 'making', 'game', 'fun', 'ruining', 'whole', 'point', 'decided', 'get', 'rid', 'fish', 'over', 'again', 'then', 'completely', 'swap', 'something', 'else', 'whole', 'point', 'fish', 'was', 'give', 'dead', 'players', 'way', 'still', 'do', 'stuff', 'keep', 'trying', 'take', 'way', 'people', 'also', 'like', 'lot', 'rng', 'time', 'punch', 'someone', 'does', 'random', 'damage']",0,"{'neg': 0.315, 'neu': 0.542, 'pos': 0.143, 'compound': -0.7906}",-0.7906,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.17868189102564105,-0.17578125,-0.16895966880341884,consistent,inconsistent,consistent,consistent,consistent
148947375,english,"as good 
",1698367742,1698367742,True,0,0,0.0,0,True,False,False,True,,,,76561199502032284,23,2,13089,0,1286,1704258808,[],['good'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.7,0.0,0.7,inconsistent,inconsistent,consistent,inconsistent,consistent
148943981,english,funjy,1698362395,1698362395,True,0,1,0.0,0,True,False,False,True,,,,76561198348094281,0,2,7006,471,1651,1706751463,[],['funjy'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
148938293,english,"way too much inconsistency with how long you're knocked out versus someone you knock out. i stay down for 15 seconds and people i knock out (even with tools) are out for maybe 3 seconds. it makes no sense. yes i am pushing buttons to wake up faster, i'm at level 100 so i'm not new to the game.
",1698354516,1698354516,False,3,0,0.468314379453659,0,True,False,False,True,,,,76561199101881917,0,6,7378,0,5983,1704864000,['much inconsistency'],"['way', 'too', 'much', 'inconsistency', 'long', ""'re"", 'knocked', 'someone', 'knock', 'i', 'stay', 'down', 'seconds', 'people', 'i', 'knock', 'even', 'tools', 'are', 'maybe', 'seconds', 'makes', 'sense', 'i', 'am', 'pushing', 'buttons', 'wake', 'faster', 'i', ""'m"", 'level', 'so', 'i', ""'m"", 'not', 'new', 'game']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.09474747474747476,0.2,-0.09474747474747476,inconsistent,inconsistent,consistent,inconsistent,consistent
148934489,english,its a good game but you need a lot of luck,1698351121,1698351121,True,0,0,0.0,0,True,False,False,True,,,,76561198974224384,85,9,13638,2492,6300,1707113233,['good game'],"['good', 'game', 'need', 'lot', 'luck']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.14999999999999997,0.14999999999999997,0.14999999999999997,inconsistent,inconsistent,consistent,consistent,consistent
